
invoice_number,invoice_date,document_type,customer_id,customer_name,product_id,item_name,qty,unit_price,line_amount
609252,2021-07-23,Tax Invoice,53,Local - 1:Ericksen Mark - Waima Trading,96,Freight National:Orange - within Is,4.0,14.5,58.0
609252,2021-07-23,Tax Invoice,53,Local - 1:Ericksen Mark - Waima Trading,98,Freight National:Rural Delivery,4.0,5.4,21.6
609772,2022-06-14,Tax Invoice,53,Local - 1:Ericksen Mark - Waima Trading,31,Kiwi Klip:Black:Carton,15.0,15.21,228.15
609772,2022-06-14,Tax Invoice,53,Local - 1:Ericksen Mark - Waima Trading,65,Vine:Black:Carton,120.0,14.79,1774.8
609772,2022-06-14,Tax Invoice,53,Local - 1:Ericksen Mark - Waima Trading,92,Freight National:Other Freight,1.0,115.54,115.54
609938,2022-08-22,Tax Invoice,53,Local - 1:Ericksen Mark - Waima Trading,65,Vine:Black:Carton,60.0,14.79,887.4
610351,2023-05-18,Tax Invoice,53,Local - 1:Ericksen Mark - Waima Trading,31,Kiwi Klip:Black:Carton,15.0,16.14,242.1
610351,2023-05-18,Tax Invoice,53,Local - 1:Ericksen Mark - Waima Trading,65,Vine:Black:Carton,70.0,15.73,1101.1
610663,2023-09-08,Tax Invoice,53,Local - 1:Ericksen Mark - Waima Trading,55,Twineklips:Twineklip-Red,5.0,17.43,87.15
611181,2024-06-27,Tax Invoice,53,Local - 1:Ericksen Mark - Waima Trading,31,Kiwi Klip:Black:Carton,15.0,16.95,254.25
611181,2024-06-27,Tax Invoice,53,Local - 1:Ericksen Mark - Waima Trading,65,Vine:Black:Carton,40.0,16.51,660.4
611181,2024-06-27,Tax Invoice,53,Local - 1:Ericksen Mark - Waima Trading,55,Twineklips:Twineklip-Red,5.0,18.31,91.55
611181,2024-06-27,Tax Invoice,53,Local - 1:Ericksen Mark - Waima Trading,51,Tu-iT Ties 1:Nylon Tu-iT Ties 1Kg,5.0,14.6,73.0
611181,2024-06-27,Tax Invoice,53,Local - 1:Ericksen Mark - Waima Trading,49,Tu-iT Ties 1:Cloth Tu-it Ties 1Kg,3.0,12.66,37.98
609129,2021-06-09,Tax Invoice,54,Local - 1:Franklin Orcharding Ltd,30,Kiwi Klip:Black:Bulk D/D,12.0,220.0,2640.0
609129,2021-06-09,Tax Invoice,54,Local - 1:Franklin Orcharding Ltd,48,Tu-iT Ties 1:Cloth Tu-iT Ties 10Kg,8.0,90.0,720.0
609265,2021-07-28,Tax Invoice,54,Local - 1:Franklin Orcharding Ltd,50,Tu-iT Ties 1:Nylon Tu-iT Ties 10Kg,5.0,102.5,512.5
609685,2022-04-11,Tax Invoice,55,Local - 1:KAHU ORCHARD,64,Vine:Black:Bulk LD Bag D/D,1.0,294.23,294.23
609685,2022-04-11,Tax Invoice,55,Local - 1:KAHU ORCHARD,54,Twineklips:Twineklip-black,1.0,15.3,15.3
610445,2023-07-03,Tax Invoice,55,Local - 1:KAHU ORCHARD,64,Vine:Black:Bulk LD Bag D/D,2.0,245.0,490.0
609810,2022-06-30,Tax Invoice,56,Local - 1:Kiwi Export Ltd T/A Origami Paddlers,88,Container Devan,1.0,359.71,359.71
609810,2022-06-30,Tax Invoice,56,Local - 1:Kiwi Export Ltd T/A Origami Paddlers,11,Transport/mileage,1.5,20.0,30.0
610274,2023-03-30,Tax Invoice,57,Local - 1:Mace Landscapes,16,Fruit Tree ties PP:Fruit Tree - Polypropylene,4.0,24.21,96.84
610274,2023-03-30,Tax Invoice,57,Local - 1:Mace Landscapes,40,Tree:Tree Ties Polypropylene 100,20.0,12.41,248.2
610274,2023-03-30,Tax Invoice,57,Local - 1:Mace Landscapes,95,Freight National:Green - Shorthaul,1.0,11.36,11.36
610274,2023-03-30,Tax Invoice,57,Local - 1:Mace Landscapes,98,Freight National:Rural Delivery,1.0,6.56,6.56
610326,2023-05-09,Tax Invoice,57,Local - 1:Mace Landscapes,39,Tree:Tree Ties - Polyprop Bulk 5000,1.0,651.67,651.67
610326,2023-05-09,Tax Invoice,57,Local - 1:Mace Landscapes,95,Freight National:Green - Shorthaul,1.0,11.36,11.36
610326,2023-05-09,Tax Invoice,57,Local - 1:Mace Landscapes,98,Freight National:Rural Delivery,1.0,6.56,6.56
610740,2023-10-19,Tax Invoice,57,Local - 1:Mace Landscapes,40,Tree:Tree Ties Polypropylene 100,5.0,13.03,65.15
610740,2023-10-19,Tax Invoice,57,Local - 1:Mace Landscapes,15,Fruit Tree ties PP:Fruit Tree Polypropylene - BULK,1.0,246.75,246.75
610740,2023-10-19,Tax Invoice,57,Local - 1:Mace Landscapes,95,Freight National:Green - Shorthaul,2.0,12.72,25.44
610740,2023-10-19,Tax Invoice,57,Local - 1:Mace Landscapes,98,Freight National:Rural Delivery,2.0,7.35,14.7
609182,2021-06-29,Tax Invoice,58,Local - 1:My Hoody,88,Container Devan,1.0,250.0,250.0
609723,2022-05-11,Tax Invoice,58,Local - 1:My Hoody,88,Container Devan,1.0,359.71,359.71
610761,2023-11-07,Tax Invoice,58,Local - 1:My Hoody,88,Container Devan,1.0,431.65,431.65
610656,2023-09-04,Tax Invoice,59,Local - 1:Natural Fit,83,Sale of Containers,1.0,5000.0,5000.0
610962,2024-03-20,Tax Invoice,60,Local - 1:Oceanbridge,88,Container Devan,1.0,431.65,431.65
609831,2022-07-07,Tax Invoice,61,Local - 1:RMT Developments Ltd,83,Sale of Containers,1.0,21000.0,21000.0
609463,2021-11-04,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,5.0,5.0
609463,2021-11-04,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,5.0,5.0
609482,2021-11-18,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,1.0,5.0,5.0
609482,2021-11-18,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,5.0,5.0
609513,2021-12-03,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,3.0,5.0,15.0
609518,2021-12-07,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,4.0,5.0,20.0
609518,2021-12-07,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,3.0,5.0,15.0
609518,2021-12-07,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,2.0,5.0,10.0
609523,2021-12-10,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,5.0,5.0
609523,2021-12-10,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,5.0,5.0
609528,2021-12-15,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,2.0,5.0,10.0
609528,2021-12-15,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,5.0,5.0,25.0
609528,2021-12-15,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,6.0,5.0,30.0
609551,2021-12-24,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,5.0,5.0
609551,2021-12-24,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,5.0,5.0
609563,2022-01-12,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,5.0,5.0
609563,2022-01-12,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,5.0,5.0
609574,2022-01-14,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,5.0,5.0
609574,2022-01-14,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,5.0,5.0
609603,2022-02-01,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,5.0,5.0
609603,2022-02-01,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,5.0,5.0,25.0
609603,2022-02-01,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,1.0,5.0,5.0
609610,2022-02-11,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,5.0,5.0
609610,2022-02-11,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,5.0,5.0
609632,2022-02-24,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,5.0,5.0,25.0
609632,2022-02-24,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,1.0,5.0,5.0
609635,2022-02-25,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,5.0,5.0
609635,2022-02-25,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,5.0,5.0
609641,2022-03-03,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,2.0,5.0,10.0
609641,2022-03-03,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,1.0,5.0,5.0
609641,2022-03-03,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,1.0,5.0,5.0
609677,2022-04-04,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,5.0,5.0
609677,2022-04-04,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,5.0,5.0
609680,2022-04-06,Tax Invoice,62,Local - 1:Slurry Services Ltd,57,Unitye:Strap,40.0,0.49,19.6
609681,2022-04-06,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,1.0,5.0,5.0
609691,2022-04-19,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,3.0,5.0,15.0
609691,2022-04-19,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,3.0,5.0,15.0
609695,2022-04-22,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,3.0,5.0,15.0
609707,2022-05-02,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,5.0,5.0
609707,2022-05-02,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,5.0,5.0
609712,2022-05-04,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,1.0,5.0,5.0
609736,2022-05-19,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,5.0,5.0
609736,2022-05-19,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,5.0,5.0
609736,2022-05-19,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,1.0,5.0,5.0
609824,2022-07-05,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,5.0,5.0
609824,2022-07-05,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,5.0,5.0
609871,2022-07-22,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,5.0,5.0
609871,2022-07-22,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,5.0,5.0
609871,2022-07-22,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,2.0,5.0,10.0
609873,2022-07-22,Tax Invoice,62,Local - 1:Slurry Services Ltd,28,KAB Klips:Cable Tie,1.0,10.45,10.45
609873,2022-07-22,Tax Invoice,62,Local - 1:Slurry Services Ltd,57,Unitye:Strap,20.0,0.49,9.8
609905,2022-08-04,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,5.0,5.0
609905,2022-08-04,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,5.0,5.0
609916,2022-08-09,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,1.0,5.0,5.0
609916,2022-08-09,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,2.0,5.0,10.0
609916,2022-08-09,Tax Invoice,62,Local - 1:Slurry Services Ltd,11,Transport/mileage,1.0,50.0,50.0
609918,2022-08-09,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,5.0,5.0
609918,2022-08-09,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,5.0,5.0
609918,2022-08-09,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,2.0,5.0,10.0
609918,2022-08-09,Tax Invoice,62,Local - 1:Slurry Services Ltd,11,Transport/mileage,1.0,20.0,20.0
609934,2022-08-18,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,3.0,5.0,15.0
609934,2022-08-18,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,1.0,5.0,5.0
609963,2022-08-31,Tax Invoice,62,Local - 1:Slurry Services Ltd,57,Unitye:Strap,10.0,0.49,4.9
609985,2022-09-08,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,1.0,5.0,5.0
609985,2022-09-08,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,4.0,5.0,20.0
609985,2022-09-08,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,3.0,5.0,15.0
610024,2022-09-29,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,3.0,5.0,15.0
610024,2022-09-29,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,3.0,5.0,15.0
610024,2022-09-29,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,3.0,5.0,15.0
610032,2022-10-05,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,5.0,5.0
610032,2022-10-05,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,5.0,5.0
610034,2022-10-06,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,3.0,5.0,15.0
610034,2022-10-06,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,3.0,5.0,15.0
610040,2022-10-12,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,2.0,5.0,10.0
610040,2022-10-12,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,2.0,5.0,10.0
610066,2022-10-27,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,2.0,5.0,10.0
610066,2022-10-27,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,5.0,5.0
610066,2022-10-27,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,5.0,5.0
610074,2022-11-02,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,8.0,5.0,40.0
610074,2022-11-02,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,11.0,5.0,55.0
610074,2022-11-02,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,9.0,5.0,45.0
610074,2022-11-02,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,4.0,5.0,20.0
610075,2022-11-02,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,3.0,5.0,15.0
610146,2023-01-11,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,2.0,5.0,10.0
610146,2023-01-11,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,2.0,5.0,10.0
610147,2023-01-11,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,10.0,5.0,50.0
610159,2023-01-17,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,2.0,5.0,10.0
610159,2023-01-17,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,2.0,5.0,10.0
610212,2023-02-15,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,4.0,5.0,20.0
610253,2023-03-14,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,14.0,5.0,70.0
610253,2023-03-14,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,2.0,5.0,10.0
610261,2023-03-21,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,5.0,5.0
610261,2023-03-21,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,5.0,5.0
610294,2023-04-13,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,6.0,6.0
610294,2023-04-13,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,6.0,6.0
610299,2023-04-18,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,2.0,6.0,12.0
610299,2023-04-18,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,2.0,6.0,12.0
610300,2023-04-18,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,3.0,6.0,18.0
610348,2023-05-18,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,3.0,6.0,18.0
610348,2023-05-18,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,3.0,6.0,18.0
610349,2023-05-18,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,11.0,5.0,55.0
610349,2023-05-18,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,4.0,6.0,24.0
610353,2023-05-19,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,6.0,6.0
610353,2023-05-19,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,6.0,6.0
610357,2023-05-22,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,3.0,6.0,18.0
610364,2023-05-25,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,1.0,6.0,6.0
610365,2023-05-25,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,6.0,6.0
610365,2023-05-25,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,6.0,6.0
610403,2023-06-08,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,6.0,6.0
610403,2023-06-08,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,6.0,6.0
610416,2023-06-13,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,6.0,6.0
610416,2023-06-13,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,6.0,6.0
610419,2023-06-14,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,1.0,6.0,6.0
610434,2023-06-22,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,6.0,6.0
610434,2023-06-22,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,6.0,6.0
610456,2023-07-04,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,2.0,6.0,12.0
610456,2023-07-04,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,1.0,6.0,6.0
610457,2023-07-04,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,6.0,6.0,36.0
610502,2023-07-19,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,6.0,6.0
610502,2023-07-19,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,6.0,6.0
610516,2023-07-24,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,1.0,6.0,6.0
610516,2023-07-24,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,4.0,6.0,24.0
610609,2023-08-17,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,2.0,6.0,12.0
610609,2023-08-17,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,2.0,6.0,12.0
610615,2023-08-21,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,6.0,6.0
610615,2023-08-21,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,6.0,6.0
610635,2023-08-28,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,2.0,6.0,12.0
610635,2023-08-28,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,2.0,6.0,12.0
610647,2023-08-31,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,6.0,6.0
610647,2023-08-31,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,6.0,6.0
610648,2023-09-01,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,4.0,6.0,24.0
610648,2023-09-01,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,4.0,6.0,24.0
610651,2023-09-04,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,10.0,6.0,60.0
610652,2023-09-04,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,2.0,6.0,12.0
610652,2023-09-04,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,2.0,6.0,12.0
610652,2023-09-04,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,2.0,6.0,12.0
610652,2023-09-04,Tax Invoice,62,Local - 1:Slurry Services Ltd,92,Freight National:Other Freight,1.0,46.67,46.67
610653,2023-09-04,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,1.0,6.0,6.0
610653,2023-09-04,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,2.0,6.0,12.0
610653,2023-09-04,Tax Invoice,62,Local - 1:Slurry Services Ltd,92,Freight National:Other Freight,1.0,48.24,48.24
610654,2023-09-04,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,2.0,6.0,12.0
610654,2023-09-04,Tax Invoice,62,Local - 1:Slurry Services Ltd,92,Freight National:Other Freight,1.0,62.17,62.17
610659,2023-09-06,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,2.0,6.0,12.0
610659,2023-09-06,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,2.0,6.0,12.0
610671,2023-09-12,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,6.0,6.0
610671,2023-09-12,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,6.0,6.0
610679,2023-09-13,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,3.0,6.0,18.0
610696,2023-09-26,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,6.0,6.0
610696,2023-09-26,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,6.0,6.0
610704,2023-10-03,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,2.0,6.0,12.0
610704,2023-10-03,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,2.0,6.0,12.0
610705,2023-10-03,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,1.0,6.0,6.0
610705,2023-10-03,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,2.0,6.0,12.0
610718,2023-10-06,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,6.0,6.0
610718,2023-10-06,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,1.0,6.0,6.0
610718,2023-10-06,Tax Invoice,62,Local - 1:Slurry Services Ltd,8,Documentation,1.0,10.0,10.0
610718,2023-10-06,Tax Invoice,62,Local - 1:Slurry Services Ltd,92,Freight National:Other Freight,1.0,158.73,158.73
610719,2023-10-06,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,6.0,6.0
610719,2023-10-06,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,1.0,6.0,6.0
610719,2023-10-06,Tax Invoice,62,Local - 1:Slurry Services Ltd,8,Documentation,1.0,10.0,10.0
610719,2023-10-06,Tax Invoice,62,Local - 1:Slurry Services Ltd,92,Freight National:Other Freight,1.0,49.53,49.53
610744,2023-10-25,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,6.0,6.0
610744,2023-10-25,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,6.0,6.0
610745,2023-10-25,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,7.0,6.0,42.0
610757,2023-11-02,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,6.0,6.0
610757,2023-11-02,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,6.0,6.0
610764,2023-11-09,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,1.0,6.0,6.0
610771,2023-11-14,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,6.0,6.0
610771,2023-11-14,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,6.0,6.0
610810,2023-12-13,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,6.0,6.0
610810,2023-12-13,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,6.0,6.0
610824,2023-12-19,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,2.0,6.0,12.0
610824,2023-12-19,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,2.0,6.0,12.0
610827,2023-12-20,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,6.0,6.0
610827,2023-12-20,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,6.0,6.0
610834,2023-12-20,Tax Invoice,62,Local - 1:Slurry Services Ltd,92,Freight National:Other Freight,1.0,83.6,83.6
610837,2023-12-21,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,1.0,6.0,6.0
610838,2023-12-21,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,2.0,6.0,12.0
610839,2023-12-21,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,8.0,6.0,48.0
610841,2023-12-27,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,6.0,6.0
610841,2023-12-27,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,6.0,6.0
610844,2024-01-03,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,6.0,6.0
610844,2024-01-03,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,6.0,6.0
610846,2024-01-03,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,2.0,6.0,12.0
610846,2024-01-03,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,2.0,6.0,12.0
610852,2024-01-05,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,2.0,6.0,12.0
610852,2024-01-05,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,2.0,6.0,12.0
610856,2024-01-08,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,2.0,6.0,12.0
610856,2024-01-08,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,2.0,6.0,12.0
610859,2024-01-09,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,6.0,6.0
610859,2024-01-09,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,6.0,6.0
610876,2024-01-18,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,2.0,6.0,12.0
610876,2024-01-18,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,6.0,6.0
610876,2024-01-18,Tax Invoice,62,Local - 1:Slurry Services Ltd,85,Load Out Fee,2.0,6.0,12.0
610876,2024-01-18,Tax Invoice,62,Local - 1:Slurry Services Ltd,92,Freight National:Other Freight,1.0,414.81,414.81
610877,2024-01-18,Tax Invoice,62,Local - 1:Slurry Services Ltd,86,Load in Fee,1.0,6.0,6.0
610877,2024-01-18,Tax Invoice,62,Local - 1:Slurry Services Ltd,84,Storage,1.0,6.0,6.0
